Local time,Open,High,Low,Close,Volume
03.10.2011 23:00:00.000 GMT+0200,1.38943,1.41171,1.38820,1.40359,195569.9273
04.10.2011 23:00:00.000 GMT+0200,1.40344,1.40551,1.38692,1.38860,175025.8596
05.10.2011 23:00:00.000 GMT+0200,1.38858,1.40095,1.38317,1.39358,172022.60819999996
06.10.2011 23:00:00.000 GMT+0200,1.39367,1.39813,1.38284,1.39031,164706.36990000002
07.10.2011 23:00:00.000 GMT+0200,1.39031,1.39031,1.39031,1.39031,0
08.10.2011 23:00:00.000 GMT+0200,1.39031,1.39031,1.39031,1.39031,0
09.10.2011 23:00:00.000 GMT+0200,1.39092,1.40611,1.38720,1.40016,155436.28980000003
10.10.2011 23:00:00.000 GMT+0200,1.40020,1.40807,1.39758,1.40465,169681.14969999998
11.10.2011 23:00:00.000 GMT+0200,1.40464,1.40794,1.39737,1.40271,171399.57180000006
12.10.2011 23:00:00.000 GMT+0200,1.40265,1.40759,1.40056,1.40658,173157.66139999995
13.10.2011 23:00:00.000 GMT+0200,1.40641,1.40765,1.39666,1.40108,154913.7602
14.10.2011 23:00:00.000 GMT+0200,1.40108,1.40108,1.40108,1.40108,0
15.10.2011 23:00:00.000 GMT+0200,1.40108,1.40108,1.40108,1.40108,0
16.10.2011 23:00:00.000 GMT+0200,1.40163,1.40631,1.39218,1.40595,163251.49080000003
17.10.2011 23:00:00.000 GMT+0200,1.40602,1.40848,1.39267,1.39434,170620.87980000002
18.10.2011 23:00:00.000 GMT+0200,1.39436,1.40386,1.39321,1.40379,158676.8305
19.10.2011 23:00:00.000 GMT+0200,1.40370,1.40476,1.39350,1.39929,175505.68120000002
20.10.2011 23:00:00.000 GMT+0200,1.39929,1.40232,1.39393,1.39854,143782.58940000003
21.10.2011 23:00:00.000 GMT+0200,1.39854,1.39854,1.39854,1.39854,0
22.10.2011 23:00:00.000 GMT+0200,1.39854,1.39854,1.39854,1.39854,0
23.10.2011 23:00:00.000 GMT+0200,1.39711,1.40254,1.39124,1.39675,138306.6894
24.10.2011 23:00:00.000 GMT+0200,1.39670,1.41731,1.39147,1.41378,152209.638
25.10.2011 23:00:00.000 GMT+0200,1.41380,1.41668,1.39571,1.39616,145669.23039999997
26.10.2011 23:00:00.000 GMT+0200,1.39623,1.41218,1.39244,1.40593,164864.78019999998
27.10.2011 23:00:00.000 GMT+0200,1.40591,1.41172,1.40230,1.40245,130457.941
28.10.2011 23:00:00.000 GMT+0200,1.40245,1.40245,1.40245,1.40245,0
29.10.2011 23:00:00.000 GMT+0200,1.40245,1.40245,1.40245,1.40245,0
30.10.2011 22:00:00.000 GMT+0100,1.40169,1.40646,1.37826,1.38668,167165.5309
31.10.2011 22:00:00.000 GMT+0100,1.38667,1.39988,1.38117,1.39773,211755.59980000003
01.11.2011 22:00:00.000 GMT+0100,1.39772,1.40317,1.39161,1.39365,191625.17809999993
02.11.2011 22:00:00.000 GMT+0100,1.39366,1.39819,1.38278,1.39165,195484.87889999998
03.11.2011 22:00:00.000 GMT+0100,1.39150,1.41075,1.39115,1.40476,167313.238
04.11.2011 22:00:00.000 GMT+0100,1.40476,1.40476,1.40476,1.40476,0
05.11.2011 22:00:00.000 GMT+0100,1.40476,1.40476,1.40476,1.40476,0
06.11.2011 23:00:00.000 GMT+0100,1.40559,1.40584,1.39452,1.39514,169931.81079999998
07.11.2011 23:00:00.000 GMT+0100,1.39514,1.40300,1.39130,1.39571,166535.32260000004
08.11.2011 23:00:00.000 GMT+0100,1.39572,1.39873,1.38114,1.38709,198988.3104
09.11.2011 23:00:00.000 GMT+0100,1.38709,1.39248,1.38303,1.38395,196120.1302
10.11.2011 23:00:00.000 GMT+0100,1.38394,1.39593,1.38273,1.38903,153470.4303
11.11.2011 23:00:00.000 GMT+0100,1.38903,1.38903,1.38903,1.38903,0
12.11.2011 23:00:00.000 GMT+0100,1.38903,1.38903,1.38903,1.38903,0
13.11.2011 23:00:00.000 GMT+0100,1.39204,1.39786,1.38435,1.38605,208154.44959999996
14.11.2011 23:00:00.000 GMT+0100,1.38612,1.38822,1.38071,1.38229,216733.9286
15.11.2011 23:00:00.000 GMT+0100,1.38230,1.38621,1.37687,1.37923,235623.35080000007
16.11.2011 23:00:00.000 GMT+0100,1.37919,1.38602,1.37583,1.38502,238878.34169999993
17.11.2011 23:00:00.000 GMT+0100,1.38502,1.39260,1.38403,1.38965,209523.9801
18.11.2011 23:00:00.000 GMT+0100,1.38965,1.38965,1.38965,1.38965,0
19.11.2011 23:00:00.000 GMT+0100,1.38965,1.38965,1.38965,1.38965,0
20.11.2011 23:00:00.000 GMT+0100,1.38810,1.40566,1.38662,1.40248,214836.6395
21.11.2011 23:00:00.000 GMT+0100,1.40257,1.40742,1.39847,1.40207,211741.1695
22.11.2011 23:00:00.000 GMT+0100,1.40207,1.40581,1.39476,1.39895,213461.0882
23.11.2011 23:00:00.000 GMT+0100,1.39886,1.40246,1.39429,1.39708,149267.36029999997
24.11.2011 23:00:00.000 GMT+0100,1.39695,1.39781,1.38485,1.38564,179272.06
25.11.2011 23:00:00.000 GMT+0100,1.38564,1.38564,1.38564,1.38564,0
26.11.2011 23:00:00.000 GMT+0100,1.38564,1.38564,1.38564,1.38564,0
27.11.2011 23:00:00.000 GMT+0100,1.38947,1.38994,1.37658,1.37726,218215.29020000002
28.11.2011 23:00:00.000 GMT+0100,1.37726,1.38224,1.37078,1.37399,209409.56040000005
29.11.2011 23:00:00.000 GMT+0100,1.37400,1.37764,1.36571,1.36871,222483.39969999998
30.11.2011 23:00:00.000 GMT+0100,1.36859,1.37631,1.36466,1.36482,202990.7515
01.12.2011 23:00:00.000 GMT+0100,1.36473,1.37092,1.35856,1.36480,195748.50999999998
02.12.2011 23:00:00.000 GMT+0100,1.36480,1.36480,1.36480,1.36480,0
03.12.2011 23:00:00.000 GMT+0100,1.36480,1.36480,1.36480,1.36480,0
04.12.2011 23:00:00.000 GMT+0100,1.36469,1.36784,1.36148,1.36216,164059.47110000002
05.12.2011 23:00:00.000 GMT+0100,1.36218,1.36561,1.35243,1.35339,190179.13940000001
06.12.2011 23:00:00.000 GMT+0100,1.35346,1.35597,1.35017,1.35377,181845.4397
07.12.2011 23:00:00.000 GMT+0100,1.35376,1.36518,1.34786,1.36458,196220.92200000002
08.12.2011 23:00:00.000 GMT+0100,1.36458,1.37125,1.36085,1.36133,202465.17940000002
09.12.2011 23:00:00.000 GMT+0100,1.36133,1.36133,1.36133,1.36133,0
10.12.2011 23:00:00.000 GMT+0100,1.36133,1.36133,1.36133,1.36133,0
11.12.2011 23:00:00.000 GMT+0100,1.36361,1.36380,1.35209,1.35445,197597.96069999997
12.12.2011 23:00:00.000 GMT+0100,1.35437,1.35598,1.34414,1.34773,211909.9499
13.12.2011 23:00:00.000 GMT+0100,1.34786,1.35190,1.34555,1.34954,203846.88150000005
14.12.2011 23:00:00.000 GMT+0100,1.34954,1.35082,1.34400,1.34703,185974.54260000002
15.12.2011 23:00:00.000 GMT+0100,1.34703,1.35451,1.34256,1.35376,128363.79
16.12.2011 23:00:00.000 GMT+0100,1.35376,1.35376,1.35376,1.35376,0
17.12.2011 23:00:00.000 GMT+0100,1.35376,1.35376,1.35376,1.35376,0
18.12.2011 23:00:00.000 GMT+0100,1.35232,1.35535,1.34701,1.35016,162471.5402
19.12.2011 23:00:00.000 GMT+0100,1.35019,1.35223,1.34418,1.34734,161237.0605
20.12.2011 23:00:00.000 GMT+0100,1.34740,1.34813,1.33779,1.33904,154306.689
21.12.2011 23:00:00.000 GMT+0100,1.33899,1.34350,1.33126,1.33209,114997.9408
22.12.2011 23:00:00.000 GMT+0100,1.33205,1.33585,1.32758,1.33082,76003.0206
23.12.2011 23:00:00.000 GMT+0100,1.33082,1.33082,1.33082,1.33082,0
24.12.2011 23:00:00.000 GMT+0100,1.33082,1.33082,1.33082,1.33082,0
25.12.2011 23:00:00.000 GMT+0100,1.33068,1.33647,1.32874,1.33170,16487.89
26.12.2011 23:00:00.000 GMT+0100,1.33240,1.33575,1.32802,1.33126,58640.880000000005
27.12.2011 23:00:00.000 GMT+0100,1.33116,1.33322,1.31975,1.32556,114495.54060000001
28.12.2011 23:00:00.000 GMT+0100,1.32565,1.32587,1.31714,1.32201,114501.62980000002
29.12.2011 23:00:00.000 GMT+0100,1.32194,1.32378,1.31556,1.32269,93481.1799
30.12.2011 23:00:00.000 GMT+0100,1.32269,1.32269,1.32269,1.32269,0
31.12.2011 23:00:00.000 GMT+0100,1.32269,1.32328,1.32269,1.32328,0
01.01.2012 23:00:00.000 GMT+0100,1.31953,1.32154,1.31600,1.31757,25686.049899999998
02.01.2012 23:00:00.000 GMT+0100,1.31758,1.32156,1.31466,1.31881,134274.2394
03.01.2012 23:00:00.000 GMT+0100,1.31880,1.32314,1.30798,1.31066,143715.2104
04.01.2012 23:00:00.000 GMT+0100,1.31062,1.31138,1.30056,1.30408,167924.20100000006
05.01.2012 23:00:00.000 GMT+0100,1.30410,1.30844,1.30011,1.30803,138114.91
06.01.2012 23:00:00.000 GMT+0100,1.30803,1.30803,1.30803,1.30803,0
07.01.2012 23:00:00.000 GMT+0100,1.30803,1.30803,1.30803,1.30803,0
08.01.2012 23:00:00.000 GMT+0100,1.30427,1.31405,1.30368,1.30631,162709.89059999998
09.01.2012 23:00:00.000 GMT+0100,1.30631,1.30760,1.29767,1.29769,157725.5397
10.01.2012 23:00:00.000 GMT+0100,1.29767,1.29873,1.29067,1.29519,174463.93980000008
11.01.2012 23:00:00.000 GMT+0100,1.29520,1.30880,1.29398,1.30585,169235.90949999995
12.01.2012 23:00:00.000 GMT+0100,1.30575,1.30961,1.29508,1.29678,198637.27140000006
13.01.2012 23:00:00.000 GMT+0100,1.29678,1.29678,1.29678,1.29678,0
14.01.2012 23:00:00.000 GMT+0100,1.29678,1.29678,1.29678,1.29678,0
15.01.2012 23:00:00.000 GMT+0100,1.29437,1.29677,1.28821,1.28930,145912.65029999998
16.01.2012 23:00:00.000 GMT+0100,1.28932,1.29754,1.28807,1.29306,203679.35029999996
17.01.2012 23:00:00.000 GMT+0100,1.29306,1.30476,1.29290,1.30055,214622.5292
18.01.2012 23:00:00.000 GMT+0100,1.30056,1.31188,1.29809,1.31122,206959.10070000004
19.01.2012 23:00:00.000 GMT+0100,1.31120,1.31493,1.30718,1.31004,175332.34949999998
20.01.2012 23:00:00.000 GMT+0100,1.31004,1.31004,1.31004,1.31004,0
21.01.2012 23:00:00.000 GMT+0100,1.31004,1.31004,1.31004,1.31004,0
22.01.2012 23:00:00.000 GMT+0100,1.30554,1.31430,1.30531,1.31207,164596.9298
23.01.2012 23:00:00.000 GMT+0100,1.31214,1.31822,1.31081,1.31522,161020.0803
24.01.2012 23:00:00.000 GMT+0100,1.31522,1.31920,1.31121,1.31615,168247.83010000002
25.01.2012 23:00:00.000 GMT+0100,1.31615,1.31859,1.31108,1.31333,159773.2002
26.01.2012 23:00:00.000 GMT+0100,1.31329,1.32476,1.31138,1.32383,164241.9892
27.01.2012 23:00:00.000 GMT+0100,1.32383,1.32383,1.32383,1.32383,0
28.01.2012 23:00:00.000 GMT+0100,1.32383,1.32383,1.32383,1.32383,0
29.01.2012 23:00:00.000 GMT+0100,1.32456,1.32456,1.31543,1.31616,172584.1602
30.01.2012 23:00:00.000 GMT+0100,1.31619,1.32051,1.31037,1.31158,187838.5792
31.01.2012 23:00:00.000 GMT+0100,1.31164,1.31767,1.30861,1.31415,179335.48
01.02.2012 23:00:00.000 GMT+0100,1.31415,1.31628,1.30957,1.31338,166945.95099999997
02.02.2012 23:00:00.000 GMT+0100,1.31332,1.32088,1.30267,1.30717,166059.79020000002
03.02.2012 23:00:00.000 GMT+0100,1.30717,1.30717,1.30717,1.30717,0
04.02.2012 23:00:00.000 GMT+0100,1.30717,1.30717,1.30717,1.30717,0
05.02.2012 23:00:00.000 GMT+0100,1.30404,1.30916,1.29969,1.30741,157304.31000000003
06.02.2012 23:00:00.000 GMT+0100,1.30752,1.31969,1.30497,1.31905,183385.01000000004
07.02.2012 23:00:00.000 GMT+0100,1.31900,1.32269,1.31701,1.32059,173846.809
08.02.2012 23:00:00.000 GMT+0100,1.32064,1.32437,1.31777,1.32168,203720.8203
09.02.2012 23:00:00.000 GMT+0100,1.32168,1.32515,1.31886,1.32143,206828.90840000001
10.02.2012 23:00:00.000 GMT+0100,1.32143,1.32143,1.32143,1.32143,0
11.02.2012 23:00:00.000 GMT+0100,1.32143,1.32143,1.32143,1.32143,0
12.02.2012 23:00:00.000 GMT+0100,1.32190,1.32558,1.31753,1.31815,209379.6822
13.02.2012 23:00:00.000 GMT+0100,1.31817,1.31965,1.31037,1.31146,237550.24139999997
14.02.2012 23:00:00.000 GMT+0100,1.31148,1.31302,1.30198,1.30641,244493.9414
15.02.2012 23:00:00.000 GMT+0100,1.30642,1.31048,1.30215,1.30870,240846.1919
16.02.2012 23:00:00.000 GMT+0100,1.30870,1.31292,1.30668,1.30979,198186.40070000003
17.02.2012 23:00:00.000 GMT+0100,1.30979,1.30979,1.30979,1.30979,0
18.02.2012 23:00:00.000 GMT+0100,1.30979,1.30979,1.30979,1.30979,0
19.02.2012 23:00:00.000 GMT+0100,1.30850,1.31833,1.30828,1.31537,127569.33029999999
20.02.2012 23:00:00.000 GMT+0100,1.31545,1.32162,1.31336,1.31917,203693.57829999996
21.02.2012 23:00:00.000 GMT+0100,1.31910,1.32533,1.31778,1.32449,191937.30890000003
22.02.2012 23:00:00.000 GMT+0100,1.32454,1.33443,1.32382,1.33383,159809.0111
23.02.2012 23:00:00.000 GMT+0100,1.33377,1.34641,1.33283,1.34410,160458.32140000004
24.02.2012 23:00:00.000 GMT+0100,1.34410,1.34410,1.34410,1.34410,0
25.02.2012 23:00:00.000 GMT+0100,1.34410,1.34410,1.34410,1.34410,0
26.02.2012 23:00:00.000 GMT+0100,1.34445,1.34798,1.33699,1.33835,183176.2102
27.02.2012 23:00:00.000 GMT+0100,1.33831,1.34153,1.33509,1.33947,179323.3693
28.02.2012 23:00:00.000 GMT+0100,1.33934,1.34011,1.31625,1.31892,198541.2414
29.02.2012 23:00:00.000 GMT+0100,1.31890,1.32033,1.30962,1.31209,189265.7685
01.03.2012 23:00:00.000 GMT+0100,1.31209,1.31369,1.30266,1.30581,163847.86889999997
02.03.2012 23:00:00.000 GMT+0100,1.30581,1.30581,1.30581,1.30581,0
03.03.2012 23:00:00.000 GMT+0100,1.30581,1.30581,1.30581,1.30581,0
04.03.2012 23:00:00.000 GMT+0100,1.30496,1.31601,1.30414,1.31433,173394.20729999998
05.03.2012 23:00:00.000 GMT+0100,1.31430,1.31673,1.31180,1.31364,186363.5995
06.03.2012 23:00:00.000 GMT+0100,1.31366,1.31640,1.31131,1.31160,167657.59100000001
07.03.2012 23:00:00.000 GMT+0100,1.31160,1.32068,1.31006,1.31462,172698.361
08.03.2012 23:00:00.000 GMT+0100,1.31462,1.31514,1.29551,1.29991,166804.20969999998
09.03.2012 23:00:00.000 GMT+0100,1.29991,1.29991,1.29991,1.29991,0
10.03.2012 23:00:00.000 GMT+0100,1.29991,1.29991,1.29991,1.29991,0
11.03.2012 22:00:00.000 GMT+0100,1.29875,1.30769,1.29787,1.30545,147443.6796
12.03.2012 22:00:00.000 GMT+0100,1.30545,1.30634,1.29240,1.29327,169812.52120000002
13.03.2012 22:00:00.000 GMT+0100,1.29327,1.29763,1.28931,1.29345,167944.3293
14.03.2012 22:00:00.000 GMT+0100,1.29348,1.30061,1.29265,1.29718,169679.78019999998
15.03.2012 22:00:00.000 GMT+0100,1.29720,1.30891,1.29641,1.30616,143143.8696
16.03.2012 22:00:00.000 GMT+0100,1.30616,1.30616,1.30616,1.30616,0
17.03.2012 22:00:00.000 GMT+0100,1.30616,1.30616,1.30616,1.30616,0
18.03.2012 22:00:00.000 GMT+0100,1.30583,1.31175,1.30315,1.30658,133943.7593
19.03.2012 22:00:00.000 GMT+0100,1.30661,1.31695,1.30555,1.31102,151358.4198
20.03.2012 22:00:00.000 GMT+0100,1.31104,1.31408,1.30812,1.31115,159112.39049999998
21.03.2012 22:00:00.000 GMT+0100,1.31116,1.32016,1.30821,1.31889,177473.07059999998
22.03.2012 22:00:00.000 GMT+0100,1.31888,1.32898,1.31762,1.32380,168211.2101
23.03.2012 22:00:00.000 GMT+0100,1.32380,1.32380,1.32380,1.32380,0
24.03.2012 22:00:00.000 GMT+0100,1.32380,1.32380,1.32380,1.32380,0
25.03.2012 23:00:00.000 GMT+0200,1.32443,1.32563,1.31788,1.32334,168083.4501
26.03.2012 23:00:00.000 GMT+0200,1.32334,1.32641,1.32119,1.32488,152939.3904
27.03.2012 23:00:00.000 GMT+0200,1.32486,1.33185,1.32368,1.32940,174122.0889
28.03.2012 23:00:00.000 GMT+0200,1.32944,1.33188,1.32463,1.32545,169282.27930000002
29.03.2012 23:00:00.000 GMT+0200,1.32545,1.33330,1.32513,1.33117,145537.25050000002
30.03.2012 23:00:00.000 GMT+0200,1.33117,1.33117,1.33117,1.33117,0
31.03.2012 23:00:00.000 GMT+0200,1.33117,1.33173,1.33117,1.33173,0
01.04.2012 23:00:00.000 GMT+0200,1.33035,1.33304,1.31833,1.31926,151699.41019999998
02.04.2012 23:00:00.000 GMT+0200,1.31914,1.32440,1.31008,1.31131,183509.27039999995
03.04.2012 23:00:00.000 GMT+0200,1.31129,1.31226,1.30606,1.30930,186653.8516
04.04.2012 23:00:00.000 GMT+0200,1.30936,1.31140,1.29443,1.29755,151635.5798
05.04.2012 23:00:00.000 GMT+0200,1.29755,1.30786,1.29520,1.30495,63891.4408
06.04.2012 23:00:00.000 GMT+0200,1.30495,1.30495,1.30495,1.30495,0
07.04.2012 23:00:00.000 GMT+0200,1.30495,1.30495,1.30495,1.30495,0
08.04.2012 23:00:00.000 GMT+0200,1.30621,1.30913,1.29988,1.30724,93405.95969999998
09.04.2012 23:00:00.000 GMT+0200,1.30736,1.31436,1.30468,1.31378,198078.5004
10.04.2012 23:00:00.000 GMT+0200,1.31379,1.31765,1.31246,1.31570,181316.2101
11.04.2012 23:00:00.000 GMT+0200,1.31578,1.31696,1.31033,1.31125,180770.69059999997
12.04.2012 23:00:00.000 GMT+0200,1.31124,1.31237,1.30383,1.30699,163191.51040000003
13.04.2012 23:00:00.000 GMT+0200,1.30699,1.30699,1.30699,1.30699,0
14.04.2012 23:00:00.000 GMT+0200,1.30699,1.30699,1.30699,1.30699,0
15.04.2012 23:00:00.000 GMT+0200,1.30521,1.31457,1.30056,1.31325,195992.2682
16.04.2012 23:00:00.000 GMT+0200,1.31325,1.31405,1.29495,1.29963,184247.13050000003
17.04.2012 23:00:00.000 GMT+0200,1.29973,1.30140,1.29299,1.30049,178537.02019999997
18.04.2012 23:00:00.000 GMT+0200,1.30054,1.30796,1.29638,1.30796,188561.1019
19.04.2012 23:00:00.000 GMT+0200,1.30810,1.31264,1.30654,1.31102,160063.32
20.04.2012 23:00:00.000 GMT+0200,1.31102,1.31102,1.31102,1.31102,0
21.04.2012 23:00:00.000 GMT+0200,1.31102,1.31102,1.31102,1.31102,0
22.04.2012 23:00:00.000 GMT+0200,1.30737,1.31220,1.30317,1.30397,163326.7503
23.04.2012 23:00:00.000 GMT+0200,1.30388,1.30695,1.30188,1.30242,163370.8603
24.04.2012 23:00:00.000 GMT+0200,1.30234,1.30550,1.29655,1.29940,166097.41020000004
25.04.2012 23:00:00.000 GMT+0200,1.29926,1.30343,1.29621,1.30153,149318.7403
26.04.2012 23:00:00.000 GMT+0200,1.30155,1.30370,1.29785,1.29951,163301.1208
27.04.2012 23:00:00.000 GMT+0200,1.29951,1.29951,1.29951,1.29951,0
28.04.2012 23:00:00.000 GMT+0200,1.29951,1.29951,1.29951,1.29951,0
29.04.2012 23:00:00.000 GMT+0200,1.29851,1.30898,1.29707,1.30690,133548.3208
30.04.2012 23:00:00.000 GMT+0200,1.30692,1.31366,1.30047,1.30475,102105.72020000003
01.05.2012 23:00:00.000 GMT+0200,1.30488,1.30517,1.29572,1.29790,144228.2291
02.05.2012 23:00:00.000 GMT+0200,1.29790,1.30055,1.28912,1.29969,142972.3107
03.05.2012 23:00:00.000 GMT+0200,1.29968,1.30807,1.29510,1.30252,145712.7014
04.05.2012 23:00:00.000 GMT+0200,1.30252,1.30252,1.30252,1.30252,0
05.05.2012 23:00:00.000 GMT+0200,1.30252,1.30252,1.30252,1.30252,0
06.05.2012 23:00:00.000 GMT+0200,1.29483,1.29983,1.29253,1.29615,174408.4598
07.05.2012 23:00:00.000 GMT+0200,1.29615,1.30261,1.29427,1.29900,181184.79940000002
08.05.2012 23:00:00.000 GMT+0200,1.29900,1.30395,1.29519,1.29585,210367.42909999995
09.05.2012 23:00:00.000 GMT+0200,1.29579,1.29921,1.29363,1.29620,179880.46009999997
10.05.2012 23:00:00.000 GMT+0200,1.29609,1.30106,1.28805,1.29217,188308.2802
11.05.2012 23:00:00.000 GMT+0200,1.29217,1.29217,1.29217,1.29217,0
12.05.2012 23:00:00.000 GMT+0200,1.29217,1.29217,1.29217,1.29217,0
13.05.2012 23:00:00.000 GMT+0200,1.29030,1.29364,1.28595,1.28696,188729.3597
14.05.2012 23:00:00.000 GMT+0200,1.28694,1.28777,1.27837,1.28198,203153.87810000003
15.05.2012 23:00:00.000 GMT+0200,1.28197,1.28811,1.28088,1.28710,237322.7709
16.05.2012 23:00:00.000 GMT+0200,1.28710,1.29474,1.28540,1.29454,200581.9313
17.05.2012 23:00:00.000 GMT+0200,1.29454,1.30664,1.28954,1.30580,228085.83099999998
18.05.2012 23:00:00.000 GMT+0200,1.30580,1.30580,1.30580,1.30580,0
19.05.2012 23:00:00.000 GMT+0200,1.30580,1.30580,1.30580,1.30580,0
20.05.2012 23:00:00.000 GMT+0200,1.30423,1.30630,1.30063,1.30387,199209.20830000003
21.05.2012 23:00:00.000 GMT+0200,1.30388,1.30427,1.29423,1.29423,206120.71040000004
22.05.2012 23:00:00.000 GMT+0200,1.29428,1.29681,1.28729,1.28973,247417.70039999997
23.05.2012 23:00:00.000 GMT+0200,1.28957,1.29361,1.28621,1.28677,240358.56119999994
24.05.2012 23:00:00.000 GMT+0200,1.28669,1.29168,1.28632,1.28830,202505.78830000001
25.05.2012 23:00:00.000 GMT+0200,1.28830,1.28830,1.28830,1.28830,0
26.05.2012 23:00:00.000 GMT+0200,1.28830,1.28830,1.28830,1.28830,0
27.05.2012 23:00:00.000 GMT+0200,1.29063,1.29226,1.28310,1.28371,144959.4299
28.05.2012 23:00:00.000 GMT+0200,1.28385,1.28532,1.27750,1.27785,217949.23959999997
29.05.2012 23:00:00.000 GMT+0200,1.27785,1.28052,1.27286,1.27380,228224.70030000005
30.05.2012 23:00:00.000 GMT+0200,1.27373,1.28097,1.27312,1.27704,219786.6517
31.05.2012 23:00:00.000 GMT+0200,1.27694,1.29473,1.27591,1.29413,244476.24939999997
01.06.2012 23:00:00.000 GMT+0200,1.29413,1.29413,1.29413,1.29413,0
02.06.2012 23:00:00.000 GMT+0200,1.29413,1.29413,1.29413,1.29413,0
03.06.2012 23:00:00.000 GMT+0200,1.28993,1.30341,1.28940,1.29875,208510.5497
04.06.2012 23:00:00.000 GMT+0200,1.29885,1.30059,1.29068,1.29222,214996.0506
05.06.2012 23:00:00.000 GMT+0200,1.29223,1.29357,1.28876,1.29266,232588.20109999998
06.06.2012 23:00:00.000 GMT+0200,1.29265,1.29420,1.28542,1.29095,223986.15000000002
07.06.2012 23:00:00.000 GMT+0200,1.29104,1.29190,1.28334,1.28478,226627.42030000006
08.06.2012 23:00:00.000 GMT+0200,1.28478,1.28478,1.28478,1.28478,0
09.06.2012 23:00:00.000 GMT+0200,1.28478,1.28478,1.28478,1.28478,0
10.06.2012 23:00:00.000 GMT+0200,1.28945,1.29459,1.28455,1.28746,230133.8394
11.06.2012 23:00:00.000 GMT+0200,1.28752,1.28874,1.28049,1.28302,226438.59000000005
12.06.2012 23:00:00.000 GMT+0200,1.28302,1.29486,1.28202,1.29346,224040.24890000006
13.06.2012 23:00:00.000 GMT+0200,1.29342,1.29410,1.28832,1.29194,214163.8698
14.06.2012 23:00:00.000 GMT+0200,1.29194,1.29548,1.28939,1.29249,192409.91030000002
15.06.2012 23:00:00.000 GMT+0200,1.29249,1.29249,1.29249,1.29249,0
16.06.2012 23:00:00.000 GMT+0200,1.29249,1.29249,1.29249,1.29249,0
17.06.2012 23:00:00.000 GMT+0200,1.29498,1.30058,1.28745,1.28804,215489.50119999994
18.06.2012 23:00:00.000 GMT+0200,1.28804,1.29527,1.28684,1.29115,211365.22970000003
19.06.2012 23:00:00.000 GMT+0200,1.29115,1.29654,1.29021,1.29370,207728.1615
20.06.2012 23:00:00.000 GMT+0200,1.29370,1.29585,1.28822,1.29104,232159.50250000003
21.06.2012 23:00:00.000 GMT+0200,1.29107,1.29187,1.28579,1.28721,193084.39150000006
22.06.2012 23:00:00.000 GMT+0200,1.28721,1.28721,1.28721,1.28721,0
23.06.2012 23:00:00.000 GMT+0200,1.28721,1.28721,1.28721,1.28721,0
24.06.2012 23:00:00.000 GMT+0200,1.28845,1.28874,1.28274,1.28673,171040.7991
25.06.2012 23:00:00.000 GMT+0200,1.28686,1.28734,1.27885,1.27930,197047.97050000002
26.06.2012 23:00:00.000 GMT+0200,1.27930,1.28225,1.27723,1.27810,175894.1302
27.06.2012 23:00:00.000 GMT+0200,1.27810,1.28684,1.27459,1.28529,219179.7698
28.06.2012 23:00:00.000 GMT+0200,1.28529,1.29693,1.28503,1.28736,252921.3309
29.06.2012 23:00:00.000 GMT+0200,1.28736,1.28736,1.28736,1.28736,0
30.06.2012 23:00:00.000 GMT+0200,1.28736,1.28736,1.28656,1.28656,0
01.07.2012 23:00:00.000 GMT+0200,1.28840,1.28912,1.27906,1.27913,182892.0603
02.07.2012 23:00:00.000 GMT+0200,1.27926,1.28036,1.27398,1.27625,155384.2893
03.07.2012 23:00:00.000 GMT+0200,1.27625,1.27653,1.26639,1.26900,132008.97869999998
04.07.2012 23:00:00.000 GMT+0200,1.26900,1.27017,1.25317,1.25675,188208.0986
05.07.2012 23:00:00.000 GMT+0200,1.25675,1.25831,1.25008,1.25237,170328.14040000003
06.07.2012 23:00:00.000 GMT+0200,1.25237,1.25237,1.25237,1.25237,0
07.07.2012 23:00:00.000 GMT+0200,1.25237,1.25237,1.25237,1.25237,0
08.07.2012 23:00:00.000 GMT+0200,1.25150,1.25698,1.24908,1.25510,141162.1304
09.07.2012 23:00:00.000 GMT+0200,1.25510,1.25610,1.24926,1.25242,158686.47950000002
10.07.2012 23:00:00.000 GMT+0200,1.25243,1.25380,1.24681,1.24808,160747.92959999997
11.07.2012 23:00:00.000 GMT+0200,1.24795,1.24973,1.24167,1.24339,172228.33800000002
12.07.2012 23:00:00.000 GMT+0200,1.24339,1.24434,1.23768,1.24182,165369.2517
13.07.2012 23:00:00.000 GMT+0200,1.24182,1.24182,1.24182,1.24182,0
14.07.2012 23:00:00.000 GMT+0200,1.24182,1.24182,1.24182,1.24182,0
